0.00000e+00,0.00000e+00,2.56922e+06,0.00000e+00,0.00000e+00
8.00000e-04,2.44263e+02,2.56923e+06,6.29591e+00,2.36315e+02
1.60000e-03,4.73222e+02,2.56924e+06,1.45261e+01,4.48272e+02
2.40000e-03,6.85830e+02,2.56925e+06,2.46442e+01,6.36662e+02
3.20000e-03,8.80834e+02,2.56926e+06,3.68944e+01,8.00175e+02
4.00000e-03,1.05807e+03,2.56927e+06,5.14637e+01,9.38358e+02
5.00000e-03,1.25020e+03,2.56929e+06,7.33057e+01,1.07091e+03
6.00000e-03,1.41409e+03,2.56931e+06,9.84074e+01,1.16249e+03
7.00000e-03,1.54793e+03,2.56932e+06,1.26066e+02,1.21239e+03
8.00000e-03,1.64854e+03,2.56933e+06,1.55210e+02,1.22072e+03
9.00000e-03,1.71187e+03,2.56934e+06,1.84745e+02,1.18730e+03
1.00000e-02,1.72972e+03,2.56935e+06,2.13134e+02,1.10996e+03
1.10000e-02,1.69620e+03,2.56935e+06,2.38833e+02,9.88642e+02
1.20000e-02,1.61062e+03,2.56935e+06,2.60428e+02,8.27872e+02
1.30000e-02,1.47932e+03,2.56934e+06,2.76796e+02,6.37863e+02
1.40000e-02,1.30982e+03,2.56934e+06,2.87300e+02,4.28057e+02
1.50000e-02,1.15389e+03,2.56933e+06,2.91859e+02,2.50331e+02
1.60000e-02,1.33341e+03,2.56932e+06,2.90930e+02,4.25013e+02
1.70000e-02,1.52033e+03,2.56931e+06,2.85428e+02,6.21432e+02
1.80000e-02,1.66151e+03,2.56930e+06,2.76505e+02,7.83308e+02
1.90000e-02,1.75433e+03,2.56928e+06,2.65533e+02,9.04830e+02
2.00000e-02,1.79935e+03,2.56927e+06,2.53658e+02,9.83616e+02
2.10000e-02,1.79926e+03,2.56926e+06,2.41887e+02,1.01966e+03
2.20000e-02,1.75819e+03,2.56925e+06,2.31017e+02,1.01497e+03
2.30000e-02,1.68155e+03,2.56924e+06,2.21580e+02,9.73452e+02
2.40000e-02,1.57497e+03,2.56924e+06,2.13815e+02,9.00044e+02
2.50000e-02,1.44582e+03,2.56923e+06,2.07902e+02,8.01024e+02
