0.00000e+00,0.00000e+00,2.56921e+06,0.00000e+00,0.00000e+00
8.00000e-04,2.45931e+02,2.56922e+06,7.10004e+00,2.35622e+02
1.60000e-03,4.77373e+02,2.56923e+06,1.62241e+01,4.46796e+02
2.40000e-03,6.91815e+02,2.56924e+06,2.73091e+01,6.34207e+02
3.20000e-03,8.88126e+02,2.56925e+06,4.05400e+01,7.96794e+02
4.00000e-03,1.06635e+03,2.56926e+06,5.59923e+01,9.34153e+02
5.00000e-03,1.25949e+03,2.56928e+06,7.86030e+01,1.06590e+03
6.00000e-03,1.42357e+03,2.56930e+06,1.04065e+02,1.15673e+03
7.00000e-03,1.55623e+03,2.56931e+06,1.31705e+02,1.20591e+03
8.00000e-03,1.65408e+03,2.56932e+06,1.60591e+02,1.21343e+03
9.00000e-03,1.71280e+03,2.56933e+06,1.89534e+02,1.17994e+03
1.00000e-02,1.72352e+03,2.56933e+06,2.17078e+02,1.10221e+03
1.10000e-02,1.68059e+03,2.56934e+06,2.41666e+02,9.80097e+02
1.20000e-02,1.58427e+03,2.56933e+06,2.61845e+02,8.18471e+02
1.30000e-02,1.44158e+03,2.56933e+06,2.76482e+02,6.27503e+02
1.40000e-02,1.26077e+03,2.56932e+06,2.84955e+02,4.16791e+02
1.50000e-02,1.09736e+03,2.56932e+06,2.87257e+02,2.41458e+02
1.60000e-02,1.27256e+03,2.56931e+06,2.83769e+02,4.23010e+02
1.70000e-02,1.45099e+03,2.56929e+06,2.75951e+02,6.19094e+02
1.80000e-02,1.58487e+03,2.56928e+06,2.64966e+02,7.80287e+02
1.90000e-02,1.67202e+03,2.56927e+06,2.52185e+02,9.00935e+02
2.00000e-02,1.71308e+03,2.56926e+06,2.38892e+02,9.78497e+02
2.10000e-02,1.71043e+03,2.56925e+06,2.26069e+02,1.01317e+03
2.20000e-02,1.66701e+03,2.56924e+06,2.14328e+02,1.00699e+03
2.30000e-02,1.58972e+03,2.56923e+06,2.04657e+02,9.63895e+02
2.40000e-02,1.48420e+03,2.56922e+06,1.97113e+02,8.88957e+02
2.50000e-02,1.35773e+03,2.56922e+06,1.91789e+02,7.88762e+02
2.60000e-02,1.21893e+03,2.56922e+06,1.88714e+02,6.71370e+02
2.70000e-02,1.07416e+03,2.56922e+06,1.87542e+02,5.43662e+02
2.80000e-02,9.24564e+02,2.56922e+06,1.87952e+02,4.07197e+02
2.90000e-02,7.77348e+02,2.56922e+06,1.89589e+02,2.69792e+02
3.00000e-02,7.21646e+02,2.56923e+06,1.92092e+02,2.21085e+02
3.10000e-02,8.49231e+02,2.56923e+06,1.95082e+02,3.53454e+02
3.20000e-02,9.68655e+02,2.56924e+06,1.98213e+02,4.75963e+02
3.30000e-02,1.07286e+03,2.56925e+06,2.01231e+02,5.81942e+02
3.40000e-02,1.15762e+03,2.56925e+06,2.03915e+02,6.67382e+02
3.50000e-02,1.21978e+03,2.56926e+06,2.06107e+02,7.29171e+02
3.60000e-02,1.25713e+03,2.56926e+06,2.07729e+02,7.65009e+02
3.70000e-02,1.26998e+03,2.56927e+06,2.08783e+02,7.75066e+02
3.80000e-02,1.25529e+03,2.56927e+06,2.09220e+02,7.56775e+02
3.90000e-02,1.21699e+03,2.56928e+06,2.09443e+02,7.12472e+02
4.00000e-02,1.15740e+03,2.56928e+06,2.09523e+02,6.45003e+02
4.10000e-02,1.08046e+03,2.56928e+06,2.09703e+02,5.58096e+02
4.20000e-02,9.91081e+02,2.56927e+06,2.10247e+02,4.56528e+02
4.30000e-02,8.94781e+02,2.56927e+06,2.11378e+02,3.45817e+02
4.40000e-02,8.00203e+02,2.56927e+06,2.13252e+02,2.34789e+02
4.50000e-02,8.34123e+02,2.56926e+06,2.15806e+02,2.50804e+02
4.60000e-02,9.42437e+02,2.56925e+06,2.19172e+02,3.40205e+02
4.70000e-02,1.05194e+03,2.56925e+06,2.23318e+02,4.29940e+02
4.80000e-02,1.14562e+03,2.56924e+06,2.27827e+02,5.04128e+02
4.90000e-02,1.22017e+03,2.56923e+06,2.32642e+02,5.59792e+02
5.00000e-02,1.27316e+03,2.56922e+06,2.37385e+02,5.95481e+02
5.10000e-02,1.30317e+03,2.56922e+06,2.41778e+02,6.10746e+02
5.20000e-02,1.30977e+03,2.56921e+06,2.45568e+02,6.06014e+02
5.30000e-02,1.29330e+03,2.56921e+06,2.48526e+02,5.82433e+02
5.40000e-02,1.25558e+03,2.56921e+06,2.50509e+02,5.42219e+02
5.50000e-02,1.19895e+03,2.56920e+06,2.51406e+02,4.87921e+02
5.60000e-02,1.12649e+03,2.56920e+06,2.51162e+02,4.22536e+02
5.70000e-02,1.04233e+03,2.56920e+06,2.49846e+02,3.49853e+02
