0.00000e+00,1.00000e+06
8.00000e-04,1.00083e+06
1.60000e-03,1.00251e+06
2.40000e-03,1.00509e+06
3.20000e-03,1.00859e+06
4.00000e-03,1.01303e+06
5.00000e-03,1.01994e+06
6.00000e-03,1.02814e+06
7.00000e-03,1.03738e+06
8.00000e-03,1.04731e+06
9.00000e-03,1.05747e+06
1.00000e-02,1.06733e+06
1.10000e-02,1.07634e+06
1.20000e-02,1.08396e+06
1.30000e-02,1.08971e+06
1.40000e-02,1.09319e+06
1.50000e-02,1.09418e+06
1.60000e-02,1.09268e+06
1.70000e-02,1.08890e+06
1.80000e-02,1.08325e+06
1.90000e-02,1.07626e+06
2.00000e-02,1.06852e+06
2.10000e-02,1.06054e+06
2.20000e-02,1.05278e+06
2.30000e-02,1.04557e+06
2.40000e-02,1.03915e+06
2.50000e-02,1.03368e+06
2.60000e-02,1.02923e+06
2.70000e-02,1.02587e+06
2.80000e-02,1.02361e+06
2.90000e-02,1.02244e+06
3.00000e-02,1.02234e+06
3.10000e-02,1.02329e+06
3.20000e-02,1.02523e+06
3.30000e-02,1.02809e+06
3.40000e-02,1.03177e+06
3.50000e-02,1.03613e+06
3.60000e-02,1.04098e+06
3.70000e-02,1.04612e+06
3.80000e-02,1.05129e+06
3.90000e-02,1.05622e+06
4.00000e-02,1.06064e+06
4.10000e-02,1.06428e+06
4.20000e-02,1.06693e+06
4.30000e-02,1.06845e+06
4.40000e-02,1.06878e+06
4.50000e-02,1.06793e+06
4.60000e-02,1.06601e+06
4.70000e-02,1.06319e+06
4.80000e-02,1.05967e+06
4.90000e-02,1.05570e+06
5.00000e-02,1.05150e+06
5.10000e-02,1.04728e+06
5.20000e-02,1.04324e+06
5.30000e-02,1.03952e+06
5.40000e-02,1.03625e+06
5.50000e-02,1.03351e+06
5.60000e-02,1.03136e+06
5.70000e-02,1.02984e+06
5.80000e-02,1.02896e+06
5.90000e-02,1.02870e+06
6.00000e-02,1.02904e+06
6.10000e-02,1.02995e+06
6.20000e-02,1.03136e+06
6.30000e-02,1.03320e+06
6.40000e-02,1.03539e+06
6.50000e-02,1.03784e+06
6.60000e-02,1.04043e+06
6.70000e-02,1.04307e+06
6.80000e-02,1.04563e+06
6.90000e-02,1.04799e+06
7.00000e-02,1.05007e+06
7.10000e-02,1.05178e+06
7.20000e-02,1.05304e+06
7.30000e-02,1.05382e+06
7.40000e-02,1.05411e+06
7.50000e-02,1.05393e+06
7.60000e-02,1.05330e+06
7.70000e-02,1.05231e+06
7.80000e-02,1.05101e+06
7.90000e-02,1.04951e+06
8.00000e-02,1.04789e+06
8.10000e-02,1.04625e+06
8.20000e-02,1.04466e+06
8.30000e-02,1.04321e+06
8.40000e-02,1.04196e+06
8.50000e-02,1.04095e+06
8.60000e-02,1.04022e+06
8.70000e-02,1.03980e+06
8.80000e-02,1.03968e+06
8.90000e-02,1.03987e+06
9.00000e-02,1.04035e+06
9.10000e-02,1.04108e+06
9.20000e-02,1.04203e+06
9.30000e-02,1.04315e+06
9.40000e-02,1.04440e+06
9.50000e-02,1.04571e+06
9.60000e-02,1.04703e+06
9.70000e-02,1.04829e+06
9.80000e-02,1.04945e+06
9.90000e-02,1.05046e+06
1.00000e-01,1.05127e+06
1.01000e-01,1.05186e+06
1.02000e-01,1.05221e+06
1.03000e-01,1.05232e+06
1.04000e-01,1.05219e+06
1.05000e-01,1.05185e+06
1.06000e-01,1.05132e+06
1.07000e-01,1.05064e+06
1.08000e-01,1.04985e+06
1.09000e-01,1.04900e+06
1.10000e-01,1.04812e+06
1.11000e-01,1.04727e+06
1.12000e-01,1.04647e+06
1.13000e-01,1.04577e+06
1.14000e-01,1.04517e+06
1.15000e-01,1.04470e+06
1.16000e-01,1.04437e+06
1.17000e-01,1.04419e+06
1.18000e-01,1.04414e+06
1.19000e-01,1.04423e+06
1.20000e-01,1.04444e+06
1.21000e-01,1.04474e+06
1.22000e-01,1.04511e+06
1.23000e-01,1.04554e+06
1.24000e-01,1.04598e+06
1.25000e-01,1.04643e+06
1.26000e-01,1.04684e+06
1.27000e-01,1.04720e+06
1.28000e-01,1.04748e+06
1.29000e-01,1.04768e+06
1.30000e-01,1.04779e+06
1.31000e-01,1.04779e+06
1.32000e-01,1.04770e+06
1.33000e-01,1.04751e+06
1.34000e-01,1.04724e+06
1.35000e-01,1.04690e+06
1.36000e-01,1.04651e+06
1.37000e-01,1.04608e+06
1.37650e-01,1.04580e+06
1.38301e-01,1.04552e+06
1.38798e-01,1.04530e+06
1.39294e-01,1.04509e+06
1.39791e-01,1.04488e+06
1.40288e-01,1.04468e+06
1.40785e-01,1.04450e+06
1.41785e-01,1.04417e+06
1.42785e-01,1.04392e+06
1.43785e-01,1.04378e+06
1.44785e-01,1.04378e+06
1.45785e-01,1.04400e+06
1.46785e-01,1.04454e+06
1.47785e-01,1.04554e+06
1.48785e-01,1.04712e+06
1.49785e-01,1.04931e+06
1.50785e-01,1.05207e+06
1.51785e-01,1.05516e+06
