0.00000e+00,1.00000e+06
8.00000e-04,1.00083e+06
1.60000e-03,1.00251e+06
2.40000e-03,1.00509e+06
3.20000e-03,1.00859e+06
4.00000e-03,1.01303e+06
5.00000e-03,1.01995e+06
6.00000e-03,1.02817e+06
7.00000e-03,1.03745e+06
8.00000e-03,1.04743e+06
9.00000e-03,1.05766e+06
1.00000e-02,1.06761e+06
1.10000e-02,1.07671e+06
1.20000e-02,1.08441e+06
1.30000e-02,1.09021e+06
1.40000e-02,1.09373e+06
1.50000e-02,1.09475e+06
1.60000e-02,1.09325e+06
1.70000e-02,1.08947e+06
1.80000e-02,1.08380e+06
1.90000e-02,1.07680e+06
2.00000e-02,1.06901e+06
2.10000e-02,1.06097e+06
2.20000e-02,1.05313e+06
2.30000e-02,1.04581e+06
2.40000e-02,1.03927e+06
2.50000e-02,1.03367e+06
2.60000e-02,1.02911e+06
2.70000e-02,1.02565e+06
2.80000e-02,1.02329e+06
2.90000e-02,1.02205e+06
3.00000e-02,1.02190e+06
3.10000e-02,1.02281e+06
3.20000e-02,1.02474e+06
3.30000e-02,1.02759e+06
3.40000e-02,1.03128e+06
3.50000e-02,1.03566e+06
3.60000e-02,1.04056e+06
3.70000e-02,1.04575e+06
3.80000e-02,1.05099e+06
3.90000e-02,1.05600e+06
4.00000e-02,1.06051e+06
4.10000e-02,1.06424e+06
4.20000e-02,1.06698e+06
4.30000e-02,1.06858e+06
4.40000e-02,1.06896e+06
4.50000e-02,1.06815e+06
4.60000e-02,1.06624e+06
4.70000e-02,1.06340e+06
4.80000e-02,1.05986e+06
4.90000e-02,1.05583e+06
5.00000e-02,1.05157e+06
5.10000e-02,1.04728e+06
5.20000e-02,1.04316e+06
5.30000e-02,1.03936e+06
5.40000e-02,1.03601e+06
5.50000e-02,1.03320e+06
5.60000e-02,1.03099e+06
5.70000e-02,1.02941e+06
5.80000e-02,1.02848e+06
5.90000e-02,1.02819e+06
6.00000e-02,1.02852e+06
6.10000e-02,1.02943e+06
6.20000e-02,1.03085e+06
6.30000e-02,1.03272e+06
6.40000e-02,1.03495e+06
6.50000e-02,1.03744e+06
6.60000e-02,1.04010e+06
6.70000e-02,1.04279e+06
6.80000e-02,1.04541e+06
6.90000e-02,1.04784e+06
7.00000e-02,1.04999e+06
7.10000e-02,1.05176e+06
7.20000e-02,1.05308e+06
7.30000e-02,1.05392e+06
7.40000e-02,1.05426e+06
7.50000e-02,1.05412e+06
7.60000e-02,1.05353e+06
7.70000e-02,1.05256e+06
7.80000e-02,1.05129e+06
7.90000e-02,1.04980e+06
8.00000e-02,1.04818e+06
8.10000e-02,1.04654e+06
8.20000e-02,1.04496e+06
8.30000e-02,1.04350e+06
8.40000e-02,1.04224e+06
8.50000e-02,1.04123e+06
8.60000e-02,1.04049e+06
8.70000e-02,1.04005e+06
8.80000e-02,1.03991e+06
8.90000e-02,1.04008e+06
9.00000e-02,1.04053e+06
9.10000e-02,1.04123e+06
9.20000e-02,1.04215e+06
9.30000e-02,1.04325e+06
9.40000e-02,1.04447e+06
9.50000e-02,1.04575e+06
9.60000e-02,1.04704e+06
9.70000e-02,1.04828e+06
9.80000e-02,1.04942e+06
9.90000e-02,1.05041e+06
1.00000e-01,1.05121e+06
1.01000e-01,1.05179e+06
1.02000e-01,1.05214e+06
1.03000e-01,1.05225e+06
1.04000e-01,1.05213e+06
1.05000e-01,1.05180e+06
1.06000e-01,1.05128e+06
1.07000e-01,1.05063e+06
1.08000e-01,1.04986e+06
1.09000e-01,1.04903e+06
1.10000e-01,1.04817e+06
1.11000e-01,1.04733e+06
1.12000e-01,1.04654e+06
1.13000e-01,1.04583e+06
1.14000e-01,1.04522e+06
1.15000e-01,1.04474e+06
1.16000e-01,1.04439e+06
1.17000e-01,1.04418e+06
1.18000e-01,1.04411e+06
1.19000e-01,1.04417e+06
1.20000e-01,1.04434e+06
1.21000e-01,1.04460e+06
1.22000e-01,1.04495e+06
1.23000e-01,1.04534e+06
1.24000e-01,1.04576e+06
1.25000e-01,1.04617e+06
1.26000e-01,1.04656e+06
1.27000e-01,1.04691e+06
1.28000e-01,1.04720e+06
1.29000e-01,1.04740e+06
1.30000e-01,1.04752e+06
1.31000e-01,1.04753e+06
1.32000e-01,1.04746e+06
1.33000e-01,1.04729e+06
1.34000e-01,1.04704e+06
1.35000e-01,1.04672e+06
1.36000e-01,1.04635e+06
1.36708e-01,1.04606e+06
1.37417e-01,1.04577e+06
1.37949e-01,1.04555e+06
1.38482e-01,1.04532e+06
1.38905e-01,1.04515e+06
1.39328e-01,1.04498e+06
1.39751e-01,1.04481e+06
1.40174e-01,1.04464e+06
1.40597e-01,1.04449e+06
1.41597e-01,1.04417e+06
1.42597e-01,1.04394e+06
1.43597e-01,1.04383e+06
1.44597e-01,1.04393e+06
1.45597e-01,1.04440e+06
1.46597e-01,1.04548e+06
1.47597e-01,1.04744e+06
1.48597e-01,1.05048e+06
1.49597e-01,1.05461e+06
1.50597e-01,1.05953e+06
