0.00000e+00,0.00000e+00,2.56923e+06,0.00000e+00,0.00000e+00
8.00000e-04,2.45607e+02,2.56924e+06,6.97595e+00,2.35797e+02
1.60000e-03,4.76396e+02,2.56925e+06,1.57687e+01,4.47128e+02
2.40000e-03,6.90121e+02,2.56926e+06,2.63387e+01,6.34739e+02
3.20000e-03,8.85738e+02,2.56927e+06,3.89227e+01,7.97559e+02
4.00000e-03,1.06299e+03,2.56928e+06,5.36617e+01,9.35012e+02
5.00000e-03,1.25430e+03,2.56930e+06,7.53899e+01,1.06671e+03
6.00000e-03,1.41596e+03,2.56932e+06,1.00039e+02,1.15733e+03
7.00000e-03,1.54592e+03,2.56933e+06,1.26957e+02,1.20619e+03
8.00000e-03,1.64071e+03,2.56934e+06,1.55214e+02,1.21284e+03
9.00000e-03,1.69678e+03,2.56935e+06,1.83621e+02,1.17810e+03
1.00000e-02,1.70692e+03,2.56935e+06,2.10770e+02,1.10017e+03
1.10000e-02,1.66367e+03,2.56936e+06,2.34948e+02,9.78670e+02
1.20000e-02,1.56924e+03,2.56936e+06,2.55128e+02,8.17796e+02
1.30000e-02,1.42913e+03,2.56935e+06,2.69989e+02,6.27741e+02
1.40000e-02,1.25113e+03,2.56935e+06,2.78957e+02,4.17849e+02
1.50000e-02,1.08607e+03,2.56934e+06,2.81893e+02,2.38912e+02
1.60000e-02,1.26397e+03,2.56933e+06,2.79514e+02,4.18355e+02
1.70000e-02,1.44495e+03,2.56932e+06,2.72727e+02,6.13779e+02
1.80000e-02,1.58162e+03,2.56930e+06,2.62767e+02,7.74637e+02
1.90000e-02,1.67122e+03,2.56929e+06,2.50864e+02,8.95304e+02
2.00000e-02,1.71441e+03,2.56928e+06,2.38399e+02,9.73052e+02
2.10000e-02,1.71379e+03,2.56927e+06,2.26282e+02,1.00812e+03
2.20000e-02,1.67340e+03,2.56926e+06,2.15328e+02,1.00261e+03
2.30000e-02,1.59844e+03,2.56925e+06,2.06036e+02,9.60375e+02
2.40000e-02,1.49441e+03,2.56924e+06,1.98588e+02,8.86510e+02
2.50000e-02,1.36860e+03,2.56924e+06,1.93235e+02,7.87228e+02
2.60000e-02,1.22950e+03,2.56924e+06,1.89934e+02,6.70429e+02
2.70000e-02,1.08446e+03,2.56924e+06,1.88380e+02,5.43788e+02
2.80000e-02,9.34497e+02,2.56924e+06,1.88299e+02,4.08647e+02
2.90000e-02,7.85411e+02,2.56924e+06,1.89296e+02,2.71441e+02
3.00000e-02,7.25082e+02,2.56925e+06,1.91087e+02,2.20289e+02
3.10000e-02,8.49075e+02,2.56925e+06,1.93304e+02,3.51329e+02
3.20000e-02,9.65530e+02,2.56926e+06,1.95648e+02,4.73127e+02
3.30000e-02,1.06702e+03,2.56927e+06,1.97874e+02,5.78552e+02
3.40000e-02,1.14878e+03,2.56927e+06,1.99665e+02,6.63784e+02
3.50000e-02,1.20901e+03,2.56928e+06,2.01166e+02,7.25446e+02
3.60000e-02,1.24477e+03,2.56929e+06,2.02197e+02,7.61346e+02
3.70000e-02,1.25655e+03,2.56929e+06,2.02799e+02,7.71722e+02
3.80000e-02,1.24196e+03,2.56930e+06,2.03066e+02,7.53866e+02
3.90000e-02,1.20395e+03,2.56930e+06,2.03164e+02,7.10396e+02
4.00000e-02,1.14517e+03,2.56930e+06,2.03252e+02,6.43880e+02
4.10000e-02,1.06949e+03,2.56930e+06,2.03642e+02,5.57946e+02
4.20000e-02,9.81928e+02,2.56930e+06,2.04487e+02,4.57585e+02
4.30000e-02,8.87737e+02,2.56929e+06,2.06043e+02,3.48072e+02
4.40000e-02,7.94396e+02,2.56929e+06,2.08394e+02,2.37174e+02
4.50000e-02,8.24204e+02,2.56928e+06,2.11594e+02,2.47515e+02
4.60000e-02,9.34241e+02,2.56928e+06,2.15578e+02,3.36655e+02
4.70000e-02,1.04491e+03,2.56927e+06,2.20200e+02,4.25651e+02
4.80000e-02,1.13962e+03,2.56926e+06,2.25139e+02,4.98951e+02
4.90000e-02,1.21528e+03,2.56925e+06,2.30324e+02,5.54034e+02
5.00000e-02,1.26956e+03,2.56925e+06,2.35346e+02,5.89539e+02
5.10000e-02,1.30092e+03,2.56924e+06,2.39945e+02,6.04922e+02
5.20000e-02,1.30897e+03,2.56924e+06,2.43821e+02,6.00732e+02
5.30000e-02,1.29383e+03,2.56923e+06,2.46803e+02,5.78045e+02
5.40000e-02,1.25746e+03,2.56923e+06,2.48725e+02,5.38905e+02
5.50000e-02,1.20201e+03,2.56923e+06,2.49515e+02,4.85781e+02
5.60000e-02,1.13066e+03,2.56923e+06,2.49135e+02,4.21722e+02
5.70000e-02,1.04586e+03,2.56923e+06,2.47440e+02,3.49996e+02
5.80000e-02,9.56677e+02,2.56923e+06,2.44866e+02,2.76612e+02
5.90000e-02,8.82017e+02,2.56923e+06,2.41365e+02,2.21014e+02
6.00000e-02,8.49178e+02,2.56923e+06,2.37127e+02,2.09486e+02
6.10000e-02,8.80737e+02,2.56923e+06,2.32388e+02,2.63539e+02
6.20000e-02,9.14159e+02,2.56924e+06,2.27376e+02,3.19566e+02
6.30000e-02,9.38531e+02,2.56924e+06,2.22276e+02,3.66057e+02
6.40000e-02,9.53165e+02,2.56924e+06,2.17412e+02,4.01244e+02
6.50000e-02,9.57474e+02,2.56925e+06,2.12962e+02,4.24054e+02
6.60000e-02,9.51161e+02,2.56925e+06,2.09042e+02,4.33887e+02
6.70000e-02,9.34542e+02,2.56925e+06,2.05896e+02,4.30649e+02
6.80000e-02,9.08316e+02,2.56926e+06,2.03551e+02,4.14909e+02
